 begins_at open_price close_price high_price low_price
134 2016-06-30T00:00:00Z 12.5 12.5 12.5 12.5
135 2016-07-01T00:00:00Z 12.26 12.26 12.26 12.26
136 2016-07-02T00:00:00Z 12.09 12.09 12.09 12.09
137 2016-07-03T00:00:00Z 11.89 11.89 11.89 11.89
138 2016-07-04T00:00:00Z 11.45 11.45 11.45 11.45
139 2016-07-05T00:00:00Z 10.69 10.69 10.69 10.69
140 2016-07-06T00:00:00Z 11.0 11.0 11.0 11.0
141 2016-07-07T00:00:00Z 10.1 10.1 10.1 10.1
142 2016-07-08T00:00:00Z 11.57 11.57 11.57 11.57
143 2016-07-09T00:00:00Z 11.09 11.09 11.09 11.09
144 2016-07-10T00:00:00Z 11.13 11.13 11.13 11.13
145 2016-07-11T00:00:00Z 10.83 10.83 10.83 10.83
146 2016-07-12T00:00:00Z 10.87 10.87 10.87 10.87
147 2016-07-13T00:00:00Z 10.76 10.76 10.76 10.76
148 2016-07-14T00:00:00Z 11.52 11.52 11.52 11.52
149 2016-07-15T00:00:00Z 12.2 12.2 12.2 12.2
150 2016-07-16T00:00:00Z 10.2 10.2 10.2 10.2
151 2016-07-17T00:00:00Z 11.32 11.32 11.32 11.32
152 2016-07-18T00:00:00Z 11.15 11.15 11.15 11.15
153 2016-07-19T00:00:00Z 11.97 11.97 11.97 11.97
154 2016-07-20T00:00:00Z 12.65 12.65 12.65 12.65
155 2016-07-21T00:00:00Z 13.09 13.09 13.09 13.09
156 2016-07-22T00:00:00Z 14.74 14.74 14.74 14.74
157 2016-07-23T00:00:00Z 14.45 14.45 14.45 14.45
158 2016-07-24T00:00:00Z 12.34 12.34 12.34 12.34
159 2016-07-25T00:00:00Z 13.75 13.75 13.75 13.75
160 2016-07-26T00:00:00Z 12.24 12.24 12.24 12.24
161 2016-07-27T00:00:00Z 13.34 13.34 13.34 13.34
162 2016-07-28T00:00:00Z 13.29 13.29 13.29 13.29
163 2016-07-29T00:00:00Z 12.98 12.98 12.98 12.98
164 2016-07-30T00:00:00Z 12.75 12.75 12.75 12.75
165 2016-07-31T00:00:00Z 11.91 11.91 11.91 11.91
166 2016-08-01T00:00:00Z 11.24 11.24 11.24 11.24
167 2016-08-02T00:00:00Z 8.52 8.52 8.52 8.52
168 2016-08-03T00:00:00Z 10.44 10.44 10.44 10.44
169 2016-08-04T00:00:00Z 11.64 11.64 11.64 11.64
170 2016-08-05T00:00:00Z 11.42 11.42 11.42 11.42
171 2016-08-06T00:00:00Z 11.03 11.03 11.03 11.03
172 2016-08-07T00:00:00Z 11.01 11.01 11.01 11.01
173 2016-08-08T00:00:00Z 11.5 11.5 11.5 11.5
174 2016-08-09T00:00:00Z 12.38 12.38 12.38 12.38
175 2016-08-10T00:00:00Z 12.35 12.35 12.35 12.35
176 2016-08-11T00:00:00Z 11.75 11.75 11.75 11.75
177 2016-08-12T00:00:00Z 11.89 11.89 11.89 11.89
178 2016-08-13T00:00:00Z 11.73 11.73 11.73 11.73
179 2016-08-14T00:00:00Z 11.21 11.21 11.21 11.21
180 2016-08-15T00:00:00Z 11.36 11.36 11.36 11.36
181 2016-08-16T00:00:00Z 11.34 11.34 11.34 11.34
182 2016-08-17T00:00:00Z 10.84 10.84 10.84 10.84
183 2016-08-18T00:00:00Z 10.84 10.84 10.84 10.84
184 2016-08-19T00:00:00Z 10.8 10.8 10.8 10.8
185 2016-08-20T00:00:00Z 11.05 11.05 11.05 11.05
186 2016-08-21T00:00:00Z 11.28 11.28 11.28 11.28
187 2016-08-22T00:00:00Z 11.36 11.36 11.36 11.36
188 2016-08-23T00:00:00Z 11.07 11.07 11.07 11.07
189 2016-08-24T00:00:00Z 11.02 11.02 11.02 11.02
190 2016-08-25T00:00:00Z 11.22 11.22 11.22 11.22
191 2016-08-26T00:00:00Z 11.32 11.32 11.32 11.32
192 2016-08-27T00:00:00Z 11.3 11.3 11.3 11.3
193 2016-08-28T00:00:00Z 11.09 11.09 11.09 11.09
194 2016-08-29T00:00:00Z 11.08 11.08 11.08 11.08
195 2016-08-30T00:00:00Z 11.3 11.3 11.3 11.3
196 2016-08-31T00:00:00Z 11.5 11.5 11.5 11.5
197 2016-09-01T00:00:00Z 12.43 12.43 12.43 12.43
198 2016-09-02T00:00:00Z 12.15 12.15 12.15 12.15
199 2016-09-03T00:00:00Z 12.0 12.0 12.0 12.0
200 2016-09-04T00:00:00Z 11.8 11.8 11.8 11.8
201 2016-09-05T00:00:00Z 11.98 11.98 11.98 11.98
202 2016-09-06T00:00:00Z 11.74 11.74 11.74 11.74
203 2016-09-07T00:00:00Z 11.69 11.69 11.69 11.69
204 2016-09-08T00:00:00Z 11.48 11.48 11.48 11.48
205 2016-09-09T00:00:00Z 11.62 11.62 11.62 11.62
206 2016-09-10T00:00:00Z 11.98 11.98 11.98 11.98
207 2016-09-11T00:00:00Z 11.73 11.73 11.73 11.73
208 2016-09-12T00:00:00Z 11.88 11.88 11.88 11.88
209 2016-09-13T00:00:00Z 11.93 11.93 11.93 11.93
210 2016-09-14T00:00:00Z 12.0 12.0 12.0 12.0
211 2016-09-15T00:00:00Z 12.0 12.0 12.0 12.0
212 2016-09-16T00:00:00Z 12.5 12.5 12.5 12.5
213 2016-09-17T00:00:00Z 12.7 12.7 12.7 12.7
214 2016-09-18T00:00:00Z 12.31 12.31 12.31 12.31
215 2016-09-19T00:00:00Z 13.05 13.05 13.05 13.05
216 2016-09-20T00:00:00Z 14.45 14.45 14.45 14.45
217 2016-09-21T00:00:00Z 13.5 13.5 13.5 13.5
218 2016-09-22T00:00:00Z 13.1 13.1 13.1 13.1
219 2016-09-23T00:00:00Z 13.52 13.52 13.52 13.52
220 2016-09-24T00:00:00Z 12.97 12.97 12.97 12.97
221 2016-09-25T00:00:00Z 13.03 13.03 13.03 13.03
222 2016-09-26T00:00:00Z 12.96 12.96 12.96 12.96
223 2016-09-27T00:00:00Z 13.03 13.03 13.03 13.03
224 2016-09-28T00:00:00Z 13.22 13.22 13.22 13.22
225 2016-09-29T00:00:00Z 13.25 13.25 13.25 13.25
226 2016-09-30T00:00:00Z 13.21 13.21 13.21 13.21
227 2016-10-01T00:00:00Z 13.28 13.28 13.28 13.28
228 2016-10-02T00:00:00Z 13.3 13.3 13.3 13.3
229 2016-10-03T00:00:00Z 13.36 13.36 13.36 13.36
230 2016-10-04T00:00:00Z 13.4 13.4 13.4 13.4
231 2016-10-05T00:00:00Z 13.1 13.1 13.1 13.1
232 2016-10-06T00:00:00Z 12.91 12.91 12.91 12.91
233 2016-10-07T00:00:00Z 12.63 12.63 12.63 12.63
234 2016-10-08T00:00:00Z 12.33 12.33 12.33 12.33
235 2016-10-09T00:00:00Z 12.33 12.33 12.33 12.33
236 2016-10-10T00:00:00Z 11.76 11.76 11.76 11.76
237 2016-10-11T00:00:00Z 11.73 11.73 11.73 11.73
238 2016-10-12T00:00:00Z 11.82 11.82 11.82 11.82
239 2016-10-13T00:00:00Z 12.14 12.14 12.14 12.14
240 2016-10-14T00:00:00Z 11.93 11.93 11.93 11.93
241 2016-10-15T00:00:00Z 12.0 12.0 12.0 12.0
242 2016-10-16T00:00:00Z 11.98 11.98 11.98 11.98
243 2016-10-17T00:00:00Z 12.0 12.0 12.0 12.0
